年均温,年降水,蒸散量,母岩,DEM,地形部位,NDVI,LAI,植被类型,土地利用,pH,TDLY,coordinates
22.982079,1097.7583,-0.0023317588,4,1389,3,0.51118207,1.0501961608258998,18,1,7.69,1024.24,(33504485.3975 2763347.770199999)
22.743858,987.94226,-0.002239618,4,1645,3,0.42482987,1.0300095186102227,18,1,6.28,438.62,(33522112.372 2780126.278999999)
22.545729,1081.8528,-0.0022922868,1,1906,5,0.46890223,0.9453888713461239,13,1,8.17,54.68,(33522483.920199998 2757897.9464)
22.8606,987.70544,-0.0022234845,4,1645,3,0.37515023,0.876249855998019,18,1,7.41,868.73,(33520480.732 2777463.5375999995)
23.603086,1064.7452,-0.0022854581,2,1540,4,0.5229319,1.1175401398250522,1,1,7.14,600.21,(33533005.152599998 2761521.7534999996)
24.369713,1165.3673,-0.0024149213,4,759,4,0.47877786,1.1027361891662946,19,1,6.29,143.37,(33485806.9693 2763862.0205000006)
22.68729,1216.7615,-0.0024208927,4,765,4,0.5156233,1.1400352733924926,19,1,5.54,92.34,(33483491.5194 2770255.3982999995)
24.776457,1160.6572,-0.0024260692,4,900,3,0.4640973,0.9818309302851903,19,1,4.12,80.19,(33485241.6409 2759754.9257999994)
24.633322,1142.6672,-0.002360365,2,698,4,0.5575437,1.1097812314259747,15,1,7.91,516.38,(33491748.612999998 2749258.902899999)
23.087214,1073.2455,-0.0022932435,1,1610,5,0.36128867,0.6287853926152552,1,1,4.95,388.80,(33533927.7975 2758547.1325000003)
24.021515,1160.2528,-0.0024125758,4,881,3,0.48044538,1.1173218639123184,19,1,5.83,102.06,(33485504.2436 2756530.4931000005)
24.526663,1138.91,-0.0024066595,4,789,3,0.49475443,1.133886795466738,19,1,6.96,127.58,(33486727.4518 2757711.5862000007)
22.05128,1035.2821,-0.0022809436,1,1849,4,0.4190596,0.828311628121508,13,1,8.22,589.27,(33532579.7525 2775990.4758)
24.689087,1160.0409,-0.0024226494,4,863,3,0.4883662,1.0442674652496078,19,1,5.01,109.35,(33485542.0362 2761807.511600001)
23.774694,1049.2957,-0.0022745023,2,1690,4,0.45106155,0.945677394174379,13,1,7.15,790.96,(33527668.2975 2764918.270300001)
22.30783,1086.2664,-0.0023013211,5,1693,4,0.47878727,0.9386802708881008,18,1,7.84,425.25,(33533311.4584 2755264.8523999993)
24.362411,1135.6622,-0.0023838866,4,665,3,0.54689974,1.238705846426827,19,1,8.44,145.80,(33489012.0972 2754131.6392)
23.98639,1165.9854,-0.0024159928,4,905,3,0.560358,1.3128920389070786,19,1,7.73,98.42,(33485061.854199998 2756925.430400001)
25.197826,1207.0571,-0.0024266012,4,883,3,0.4977204,1.1546097824490789,8,1,5.32,140.94,(33483533.753200002 2782019.4415000007)
22.725958,986.93933,-0.0022355737,4,1643,4,0.42385158,0.9613526015348098,18,1,7.77,373.00,(33521541.145999998 2779842.6871000007)
23.841745,1061.623,-0.0022850963,1,1723,4,0.5182561,1.0637788183378847,13,1,8.06,445.30,(33532830.1081 2766578.184699999)
23.537186,1025.4841,-0.00222819,4,1660,3,0.32704937,0.6771376379403339,18,1,5.48,284.31,(33523816.8617 2769649.2024000008)
24.24053,1079.0946,-0.0023085924,4,1386,4,0.5273125,1.127888148684272,18,1,8.14,300.11,(33502418.2909 2768459.9978)
23.29571,1071.3059,-0.0022902738,4,1607,3,0.4096731,0.8566630459588361,1,1,4.89,191.97,(33531091.3963 2759330.9761999995)
22.091156,1090.4354,-0.002300536,5,1763,3,0.3862583,0.7900616685958021,18,1,7.38,2369.25,(33532647.4885 2754301.9691000003)
24.415443,1129.3123,-0.0023810002,5,1328,4,0.47812307,0.9438066656039835,1,1,8.77,416.75,(33492845.182 2776034.3158)
22.815268,994.9735,-0.0022164606,4,1649,4,0.53845805,1.2776140872211776,18,1,6.03,185.90,(33518771.5869 2775808.5746)
23.457571,1067.7007,-0.0022932696,4,1577,3,0.48719746,1.056217638799009,1,1,8.33,232.06,(33530442.8743 2760207.7722999994)
21.995506,1090.7766,-0.002305118,1,1679,4,0.43998215,0.8483395082105523,18,1,8.30,509.09,(33534907.172 2754253.6093000006)
25.267874,1181.6361,-0.0024125534,4,704,3,0.50722146,1.0163637415905522,15,1,6.43,806.76,(33484992.1871 2789536.3289)
23.586466,1055.1904,-0.0022895667,4,1634,4,0.5205738,1.1983735074378308,18,1,8.14,379.08,(33525159.1113 2761894.4806999993)
22.91233,1079.6028,-0.002239623,2,1986,5,0.48545504,1.0003609358178722,1,1,6.56,153.09,(33511034.7273 2768929.021299999)
24.58408,1120.7599,-0.0023577535,3,791,4,0.48413888,0.9952270640375407,19,1,8.34,729.00,(33492499.1899 2762118.7973999996)
24.48424,1142.1207,-0.0023689782,4,669,3,0.5007338,1.0717717484543752,15,1,8.37,488.43,(33490750.4919 2750907.8573000003)
22.508625,1044.7555,-0.0022384373,4,1704,5,0.47462204,1.0281815494388238,13,1,8.51,70.47,(33518782.4043 2765060.6162)
22.653713,1006.00726,-0.00224675,4,1665,3,0.44797233,0.9283568795685637,18,1,8.02,713.21,(33525226.8534 2780966.6586000007)
19.917902,1051.6864,-0.0023073475,4,1803,4,0.42702243,0.8232549079324561,18,1,6.11,394.88,(33520855.1061 2800040.5966)
24.26089,1105.4885,-0.002352029,5,1370,2,0.38990778,0.7782426211863808,8,1,8.50,1211.36,(33495876.7536 2771988.4769)
23.683624,1056.307,-0.0022903644,2,1625,4,0.40201354,0.7682311479754886,18,1,6.28,630.59,(33526996.1365 2761811.5715999994)
20.984823,1001.9197,-0.0022673581,4,1660,3,0.5397079,1.2864836505004171,18,3,8.06,199.26,(33522188.7259 2787416.8356)
23.716656,1132.7158,-0.002347405,1,1541,4,0.46286306,0.7880230309068944,18,1,8.31,782.46,(33498948.6059 2755867.8663999997)
22.662699,1005.6487,-0.0022468434,4,1661,3,0.44610873,0.9427233964773407,18,1,8.23,882.09,(33525118.6 2781464.3827)
22.831795,1215.6895,-0.0024188203,4,723,3,0.49162635,0.9458568742000761,13,1,8.16,240.57,(33483778.6684 2772904.5075000003)
24.362812,1080.4127,-0.002317641,1,1375,4,0.5042068,0.9415895327559181,8,1,6.40,552.82,(33500864.3725 2769749.2667999994)
24.542923,1160.4648,-0.002421626,4,853,5,0.52766985,1.211020202778308,19,1,7.41,130.00,(33485211.2055 2758915.0533000007)
23.099743,1129.6002,-0.0023600366,3,1740,3,0.4881804,0.8719521747681759,18,1,8.05,1167.62,(33501293.5455 2753176.801999999)
24.260307,1107.7161,-0.0023542847,5,1365,4,0.48597234,0.9678492570055879,8,1,8.81,1008.45,(33495616.9149 2772130.164000001)
23.907087,1092.3174,-0.0023240054,4,1369,4,0.4733286,0.9378634740047509,18,1,8.47,867.51,(33501975.9378 2765907.7268000003)
24.336533,1136.493,-0.0023840796,4,663,3,0.5178951,1.155187549480699,19,1,8.33,206.55,(33488982.670900002 2753923.5353999995)
22.736122,1003.5746,-0.0022453216,4,1657,3,0.48260847,1.064058897993875,18,1,8.23,970.79,(33524915.2703 2780346.0217000004)
24.238161,1168.8624,-0.0024130035,4,757,3,0.52688795,1.216936207328439,19,1,6.01,148.23,(33485949.585699998 2764659.351)
22.910397,1002.1398,-0.0022370163,4,1653,3,0.468029,1.0290652360270385,18,1,8.18,529.74,(33524774.8126 2778415.9792)
23.817612,1062.0052,-0.0022854852,1,1755,4,0.5306968,0.9371118977409642,13,1,8.49,140.94,(33533073.0234 2767357.5166999996)
24.197788,1078.3693,-0.002303037,2,1381,4,0.4273567,0.7837025103462779,13,1,7.93,127.58,(33502260.2925 2772755.371099999)
22.784948,1083.4318,-0.0023000424,6,1686,5,0.5420166,1.2303556169238854,1,1,8.06,142.16,(33529417.9166 2756685.8992)
20.777302,1052.1442,-0.0023029807,5,1841,4,0.47892073,0.9134939230420093,1,1,7.13,697.41,(33523921.2176 2802691.0756)
22.327679,1089.3003,-0.0023002003,1,1779,5,0.36841965,0.5181899951371667,1,1,5.33,111.78,(33528957.6312 2754592.7909999993)
23.560911,1024.1221,-0.0022301336,4,1682,3,0.33415088,0.7263976001467961,18,1,4.75,470.21,(33524085.685 2770301.5807000007)
22.935177,1211.7296,-0.0024167947,4,707,3,0.5329255,1.2221664602668316,15,1,7.31,318.33,(33484300.823 2770956.596999999)
24.07527,1080.1544,-0.002337451,1,1245,3,0.45634225,0.8811332413398102,13,1,8.46,603.86,(33498348.0978 2773398.1686000004)
21.840723,999.2608,-0.002257627,4,1656,3,0.54559565,1.3734941630931856,18,1,7.59,595.35,(33523544.7689 2784912.3260999992)
22.15558,992.2841,-0.002249026,4,1657,4,0.43101192,1.0316605565838137,18,2,8.06,198.04,(33520458.9794 2782659.579399999)
24.014494,1086.6589,-0.0023033344,4,1447,3,0.44000405,0.8767433510095003,18,1,8.42,93.56,(33503979.7807 2767584.839400001)
24.226042,1133.5016,-0.002344119,1,1833,4,0.4163339,0.7666442885396846,12,1,5.19,146.41,(33496881.7923 2754767.8374000005)
26.194456,1185.5732,-0.0024236187,4,715,3,0.5277764,1.1446091584807914,15,1,4.76,108.14,(33485267.3629 2781326.4725)
23.490578,1068.8735,-0.0023052865,2,1677,3,0.46917993,1.0280036397163645,18,1,7.09,216.27,(33525959.956 2759907.4081999995)
22.564022,1040.0071,-0.0022336165,4,1699,5,0.5330326,1.187590214002973,13,1,7.79,119.07,(33518618.5369 2765796.592700001)
23.76782,1060.9026,-0.002295037,1,1537,3,0.3826405,0.7327640149026795,8,1,8.03,563.76,(33534724.013 2764078.0571999997)
22.604263,1022.9043,-0.0021787616,4,1669,2,0.48053074,1.0634143217853222,13,1,7.85,191.97,(33516273.8697 2771268.9148999993)
21.37998,1006.264,-0.0022638277,4,1675,4,0.48791876,1.1406247019115474,18,1,7.49,530.96,(33524337.6694 2786400.6681999993)
23.675524,1098.8264,-0.0023303821,7,1396,3,0.4353416,0.8420960639954005,18,1,8.57,272.16,(33501966.072499998 2764592.2949)
22.94478,1002.3333,-0.002203979,4,1647,2,0.51046854,1.194908465135209,18,1,6.26,362.07,(33519202.1637 2772590.3784)
22.82267,1220.564,-0.002424647,4,749,3,0.54102826,1.1894624404950374,18,1,8.05,405.81,(33483072.661 2775312.6631000005)
20.57422,1027.6099,-0.0022740688,4,1787,4,0.50708354,1.0781135266910742,1,1,7.14,503.01,(33527101.2592 2788219.2654)
23.324625,1097.438,-0.0023265106,4,1384,1,0.529165,1.0878112539792593,18,1,8.55,601.43,(33503588.1948 2764215.4943000004)
22.124935,1089.5049,-0.0023012396,5,1728,3,0.37187693,0.7589490894462306,18,2,6.78,1725.30,(33533047.929700002 2754515.6098999996)
22.885653,1218.0199,-0.0024235144,4,742,1,0.59803194,1.324960823614166,13,1,6.59,614.79,(33483296.4749 2775064.5821)
23.059608,1025.3138,-0.002228884,4,1670,5,0.43895328,0.9757140093148898,18,1,5.07,365.71,(33520853.5346 2767564.9475)
21.024477,1003.997,-0.002269532,4,1668,2,0.493846,1.1694841034289782,18,1,6.83,359.64,(33523132.0841 2787648.9331)
20.187649,1046.4995,-0.0023014685,1,1941,3,0.51977587,1.0332912687507922,18,1,5.98,1336.50,(33523365.3064 2798361.2942999993)
22.577576,1009.312,-0.0022480953,4,1667,3,0.47647473,0.9893999832864576,18,1,8.03,1810.35,(33525576.5516 2781572.6326)
20.598257,1006.5643,-0.002274975,4,1669,3,0.5380167,1.2062634803607855,18,1,7.60,300.11,(33522661.5626 2789181.5450999998)
22.885092,991.8445,-0.002218501,4,1645,4,0.4692013,1.0931108333717359,18,1,4.81,238.14,(33519595.503 2775876.9977)
20.672718,1051.4177,-0.0023025742,7,1948,5,0.5012102,0.9412165122450606,1,1,6.69,1170.05,(33523981.8008 2801837.4484)
23.830519,1057.9757,-0.002273014,5,1801,5,0.5655565,1.2149077766046434,8,1,8.33,906.39,(33529767.765 2766927.1351999994)
24.91583,1118.517,-0.0023707487,5,1755,4,0.5415826,1.0782805633792312,8,1,8.26,332.91,(33497017.7485 2792390.5272000004)
22.643175,1017.56305,-0.0021857494,4,1666,5,0.5115849,1.1587433471263486,18,1,7.99,296.46,(33516568.5761 2772452.125)
22.704687,1010.45184,-0.0021992738,4,1669,3,0.5127376,1.188417567202086,18,1,6.94,298.89,(33516996.3004 2773846.3302999996)
22.708319,1016.1718,-0.0021952547,4,1656,3,0.5178495,1.1607156359907502,18,1,8.01,303.75,(33517459.1267 2770555.7518000007)
23.765001,1061.9076,-0.0022861103,1,1769,3,0.44157425,0.8775078490054189,13,1,8.23,1372.95,(33533399.0279 2768338.113500001)
22.130384,995.6293,-0.0022523876,4,1648,5,0.5405319,1.2996734593542862,18,1,7.50,914.89,(33522943.882 2783816.964400001)
23.032963,1012.99915,-0.002212553,4,1643,4,0.54091406,1.2437522563184888,13,1,7.73,245.43,(33520133.0114 2769837.3179)
23.791897,1059.9457,-0.0022947663,1,1624,3,0.47280338,0.9734076932398293,8,1,6.59,764.24,(33534604.5212 2767145.478700001)
23.869963,1091.4519,-0.0023195478,4,1373,3,0.48348013,0.9359785881344982,18,1,8.28,656.10,(33502232.7065 2766044.4636000004)
20.648436,1007.9869,-0.0022742266,4,1686,3,0.49846604,1.0622771157542146,18,1,6.53,366.93,(33523421.9052 2789138.6961000003)
23.367496,1097.4076,-0.0023262103,4,1381,3,0.48430908,0.9909108683867719,18,1,8.29,387.58,(33503450.5856 2764325.0376999993)
22.889627,1007.2639,-0.0022011653,4,1646,3,0.48835,1.0732115394557984,18,1,6.66,411.88,(33518797.0944 2771542.6339999996)
23.273401,1187.4844,-0.0024145856,4,925,3,0.6655107,1.679984935641528,16,1,6.66,142.16,(33484672.7028 2754301.927100001)
24.102839,1104.4236,-0.0023821578,4,954,3,0.45639953,0.8235007797058401,16,1,8.46,1360.80,(33494403.5915 2778017.7399000004)
21.577467,1122.1908,-0.0023433731,7,2302,3,0.5062741,1.0883811800068717,8,1,7.00,105.70,(33505211.2034 2801129.7585000005)
23.399353,1054.2797,-0.002288942,2,1659,5,0.47630382,1.0718326681618657,13,1,8.01,470.21,(33524228.7949 2761954.0995000005)
24.487371,1135.2299,-0.002401829,4,759,3,0.5132328,1.1216502021193557,19,10,4.80,100.84,(33487241.0374 2757128.7167000007)
22.638458,1008.2381,-0.0022154201,4,1670,3,0.524541,1.2448932094972456,18,1,6.51,131.22,(33516788.8121 2775779.1964)
23.67074,1063.1298,-0.0022857909,2,1546,3,0.5131671,1.1248199091703706,8,1,6.85,602.64,(33532899.491499998 2762137.588300001)
21.358606,1001.0101,-0.0022643434,4,1654,4,0.46690896,1.1146577486209055,18,1,8.12,366.93,(33523210.7891 2786470.3046000004)
23.374836,1212.8081,-0.0024211828,4,690,3,0.55683655,1.2046600252693596,15,1,5.08,69.25,(33484132.9979 2775495.329)
22.107052,1090.5812,-0.0022998075,6,1820,2,0.44677365,0.8439003310412487,18,1,6.77,1421.55,(33532181.1451 2754251.760500001)
23.769665,1058.4208,-0.0022886412,5,1594,4,0.4844922,0.9996600887936111,13,2,8.31,575.91,(33530512.3109 2763118.3245)
23.704264,1060.6599,-0.0022904621,4,1576,3,0.4330561,0.9342354388666219,8,1,8.22,267.30,(33530775.6395 2762313.4016999993)
22.893612,990.5738,-0.0022346308,4,1643,5,0.43170705,0.9299377940634362,18,10,7.52,823.77,(33522955.826 2779057.866800001)
22.95088,989.99115,-0.0022312587,4,1646,3,0.41911882,0.898588868618252,18,1,8.83,1188.27,(33522645.3016 2778273.3255000003)
24.812864,1124.5065,-0.002391018,4,687,3,0.485156,0.9860249998377782,15,1,8.21,606.29,(33488908.4135 2760159.4432999995)
24.816086,1124.6996,-0.0023917186,4,687,3,0.48708925,0.9792951863094461,15,1,8.35,645.16,(33488837.7885 2759985.557)
22.818878,1011.645,-0.0022016903,4,1649,3,0.51504976,1.1804468722357648,18,1,7.09,529.74,(33518373.5428 2770620.1121999994)
22.526218,1033.4624,-0.0021828415,4,1672,4,0.5611262,1.251936133696533,13,1,8.09,111.78,(33515427.3898 2770383.5341999996)
22.650305,1020.0882,-0.0021919056,4,1657,4,0.5494017,1.256013312000069,18,1,7.59,253.93,(33516911.6996 2770392.4691000003)
26.438576,1139.9895,-0.0024086735,4,749,4,0.4770646,0.9817195758844376,8,1,8.30,696.20,(33487974.0369 2786528.9229000006)
26.50574,1137.1921,-0.002409477,4,745,3,0.49058312,1.0501948083687664,8,1,8.28,839.57,(33488210.2435 2785024.2433)
22.71253,1002.2893,-0.0022457712,4,1655,4,0.49634197,1.0890005529232802,18,1,8.29,577.12,(33524670.7728 2781186.966499999)
22.370691,1078.3671,-0.0022859825,6,1918,3,0.4303812,0.9087980339609897,13,1,8.03,65.61,(33521567.3587 2758147.1916000005)
26.280584,1138.6785,-0.0024094132,4,747,4,0.48526856,0.9680720873151623,8,1,8.10,719.28,(33488729.7413 2783060.228599999)
19.678383,1059.9805,-0.002310293,4,1858,3,0.42531002,0.8843944424073843,18,1,4.26,108.14,(33519120.0878 2800618.6893000007)
22.68753,992.6273,-0.002243907,4,1648,3,0.43467975,0.9667406775772827,18,1,8.18,1100.79,(33523059.6399 2781190.152899999)
23.479671,1062.861,-0.0023036841,4,1643,4,0.56509686,1.2783644298776504,18,1,8.22,210.19,(33524689.5259 2760783.6788999997)
21.93255,1094.7236,-0.002298707,6,1797,4,0.4140215,0.8682350265320491,18,1,7.75,532.17,(33531186.8961 2753298.3005)
22.675001,1081.9738,-0.0022974643,4,1600,4,0.5410391,1.212606223005045,1,1,8.15,224.78,(33531609.8904 2756469.7748000007)
23.83651,1061.3649,-0.0022880908,1,1708,4,0.4886801,1.0534759227674682,13,1,7.86,510.30,(33533353.5363 2766297.159600001)
22.589241,1083.8076,-0.0022975777,5,1651,4,0.5497517,1.2280601513715472,1,1,8.24,397.31,(33531248.2572 2756051.7589)
19.658178,1052.0444,-0.0023071682,4,1828,3,0.44884658,0.8219459245467139,18,1,4.88,41.31,(33519984.3919 2798968.8850999996)
24.468653,1133.8931,-0.0023775825,4,663,4,0.50083256,1.0371342840114939,15,1,8.02,432.54,(33489827.0092 2753971.3453)
22.673344,1008.6658,-0.0022092345,4,1670,3,0.4911814,1.0931457456610312,18,1,6.86,188.33,(33516910.1926 2774939.6571999993)
20.14007,1011.88245,-0.002283056,4,1678,4,0.53269464,1.177710902810929,18,2,8.45,193.19,(33522134.5983 2791232.4144)
24.655676,1129.1111,-0.0023640795,5,1799,3,0.45202067,0.5689763109229474,13,1,7.23,2454.30,(33497379.3932 2796845.9652999993)
23.75023,1047.8003,-0.0022744937,2,1703,3,0.46047992,0.875447198610709,13,1,4.90,677.97,(33527163.1094 2764605.4300999995)
24.661701,1122.5737,-0.0023726923,4,734,3,0.5023786,0.9600937551679908,19,1,8.38,609.93,(33491069.3412 2762054.9397)
23.64722,1063.802,-0.0022855827,2,1537,4,0.5187948,1.0794157246567442,8,1,8.04,321.97,(33532863.3765 2761897.860200001)
24.893524,1160.9932,-0.00242923,4,900,2,0.5497844,1.2979453017251672,19,1,6.77,140.94,(33485271.2621 2760271.6208999995)
22.67238,1027.762,-0.0022239964,4,1689,3,0.5429445,1.2064587389504575,13,1,7.32,428.89,(33518559.9052 2767388.7607000005)
24.62857,1123.6564,-0.0023531632,3,1106,3,0.48088425,0.9490620599993072,16,1,8.12,648.81,(33492702.647 2759065.7435999997)
22.839617,1000.78253,-0.0022390438,4,1649,4,0.4924494,1.0682839044155072,18,1,8.30,876.01,(33524597.6681 2779444.991800001)
22.271326,1036.8329,-0.0022793738,1,1842,4,0.43488187,0.861496144553905,13,1,6.48,764.24,(33532890.3883 2775185.4091)
24.603914,1140.6677,-0.0023905153,1,756,3,0.5573789,1.2058709938318077,16,1,8.32,691.34,(33489424.315700002 2764625.3529000003)
22.367655,1000.72534,-0.002251108,4,1654,4,0.51748776,1.1897096884103153,18,1,7.98,1066.77,(33524079.4137 2783315.8662)
22.851433,1010.5981,-0.0022029427,4,1647,3,0.5347629,1.2466315436734916,18,1,7.52,390.01,(33518633.3792 2770713.8391999993)
22.959967,1006.74524,-0.002204849,4,1644,3,0.5055408,1.1635818371907691,18,1,8.01,304.96,(33519371.0826 2771350.6657)
22.94948,1007.6408,-0.0022048021,4,1644,3,0.5371678,1.2557476172052087,18,1,7.85,269.73,(33519313.4088 2771155.7167000007)
23.011171,1006.10455,-0.0022069549,4,1646,1,0.53947,1.2979675215665103,18,1,7.84,376.65,(33519759.6895 2771401.0886000004)
22.996662,1008.3487,-0.0022075267,4,1645,3,0.5061106,1.1805257258709068,18,1,7.37,162.81,(33519696.4243 2770864.774700001)
22.929398,988.46783,-0.0022279294,4,1643,4,0.46884903,1.0283510107904543,18,1,6.44,468.99,(33522012.3928 2777865.5253)
23.028366,1010.4526,-0.0022103318,4,1643,4,0.50618494,1.1380980362416846,13,1,8.11,258.19,(33519992.1662 2770334.0777000003)
23.538471,1065.4174,-0.0022925357,4,1577,3,0.49807918,1.0965866962215278,1,1,8.37,343.85,(33530685.7878 2760800.3989000004)
23.675608,1090.8639,-0.0023124036,4,1394,3,0.47703135,0.9493046443970105,18,1,8.12,317.12,(33503950.2506 2766064.499)
23.627598,1091.7512,-0.0023106013,4,1401,4,0.5233285,1.1102912027619543,18,1,8.23,319.54,(33504313.4396 2766045.4747)
22.836994,992.44434,-0.0022376904,4,1647,2,0.38045663,0.7677892419534829,18,1,8.26,416.75,(33523316.5548 2779856.186899999)
22.836975,997.3558,-0.0022388294,4,1647,4,0.4616266,0.9534818607279,18,1,7.74,1197.99,(33524084.7169 2779794.4102)
22.7688,1004.11115,-0.002241218,4,1660,3,0.47206876,1.0034340333625442,18,1,8.09,711.99,(33525016.4256 2779959.9846)
22.59875,1024.0215,-0.002188913,4,1684,3,0.45031053,0.9383454719731699,18,1,8.13,687.69,(33515728.3952 2773059.4933)
22.543705,1028.5549,-0.0021653376,4,1683,3,0.5281453,1.2186528753581034,13,1,7.99,134.87,(33515559.304899998 2771806.0746999998)
22.721405,1002.9915,-0.0022456353,4,1656,4,0.47390532,1.0292178161467842,18,1,8.38,606.29,(33524808.954 2780807.8560000006)
24.767345,1121.9962,-0.0023850417,4,672,3,0.52046245,1.0862775610682593,15,1,8.10,455.62,(33489516.3252 2759016.7035000008)
24.793352,1121.2664,-0.0023798929,4,673,3,0.49690512,1.0111229560781578,15,1,5.04,105.70,(33490109.0501 2758911.462200001)
23.599073,1097.4476,-0.0023291965,4,1394,2,0.53840977,1.137506562684517,18,1,7.53,959.85,(33502546.5211 2764611.9936999995)
23.354671,1098.9617,-0.0023287267,4,1380,4,0.54342574,1.1298250388157198,18,1,8.15,713.21,(33503162.8358 2764044.1268000007)
24.472048,1080.0236,-0.0022983602,7,1507,3,0.39706674,0.6304317208921851,13,1,8.67,139.72,(33503062.764 2770216.1400000006)
24.463953,1080.4291,-0.0022976608,7,1537,2,0.46683952,0.9211345023065789,13,1,8.39,164.03,(33503192.7007 2770038.8600999992)
24.466564,1080.9291,-0.00229677,7,1542,3,0.5022281,0.9549537990615978,13,1,8.36,123.93,(33503333.6754 2770012.6679999996)
