年均温,年降水,蒸散量,母岩,DEM,坡度,坡向,地形部位,TWI,平面曲率,剖面曲率,NDVI,LAI,植被类型,土地利用,地表土壤湿度,pH,coordinates_x,coordinates_y
15.100278,950.7886,901.2905,2,2004,1.3828849,6,3,6.455821,-0.0023518849507861,-0.0017390221071325,0.381576413762716,1.2623126042626462,1,2,26.91331,5.14,34637858.082,2802693.577299999
14.771377,947.35803,899.34863,6,2036,2.7640665,2,3,6.203543,0.0007728989370427,0.0012325241431496,0.2744623739538377,0.8453262154033794,1,2,25.32728,4.59,34644027.0096,2801904.2464000005
14.684453,990.3582,915.9853,3,2057,5.550478,2,2,8.077117,-0.0036560615612503,-0.001897507073197,0.4781977812578284,1.6113681683869228,4,3,25.589592,5.26,34659392.4856,2816827.91
14.769972,1003.2189,930.3925,3,2108,7.6378555,4,3,6.7720823,0.0010244860019852,-0.0008216669900666,0.2883254082631995,0.9295348196652302,1,2,30.24697,5.45,34666859.7321,2817794.286699999
14.744509,1001.82776,930.3127,3,2089,9.22341,2,3,6.3373528,0.0029732987168256,0.0032346232038037,0.4984047945441883,1.6875980698611188,1,3,27.699787,5.16,34666017.9011,2817838.8200000003
14.675041,990.04834,915.6479,3,2054,1.3836608,2,2,7.325079,-0.0008982369371742,0.0004819753436057,0.3191766127445354,1.036034105650793,4,3,25.595192,5.27,34659387.6955,2816525.4932000004
14.794536,1002.3445,929.08673,3,2080,5.4447594,1,3,6.036657,-0.0014551436864724,-0.0006276392609896,0.3131236495482071,1.013465165738949,1,3,30.794142,4.89,34665856.4258,2818683.0420999993
15.0345335,972.29205,905.0667,3,1990,5.444903,5,3,5.811894,-0.0029477596768846,-0.0029674666155913,0.408291287661259,1.3584897422331188,4,3,27.536602,5.13,34650058.5547,2818924.3610999994
14.388136,986.06323,906.5709,6,2083,1.3832853,8,3,12.0388365,-0.0012390029112229,-0.0003192721019383,0.2833028160082589,0.905811839799119,4,1,26.063797,6.45,34664645.8418,2810041.1403
14.394939,976.6318,900.61273,2,2060,0.0,7,4,18.897535,0.0001879728136638,0.0,0.3749465095323873,1.235569535185211,4,10,29.942747,6.19,34656306.3195,2809051.3538000006
14.324739,976.18915,899.9552,2,2104,7.636325,2,3,6.220331,-0.0012388233072647,-0.0005598528448609,0.3847625126756348,1.2722980493614042,4,2,24.594635,5.23,34659847.9445,2808204.5933
14.2434845,968.3474,894.7497,2,2129,8.418671,6,3,6.2215524,-0.0019202085164155,-0.0004848602842481,0.3036215302391971,0.9810347252747016,4,3,26.772953,5.57,34656341.0347,2805021.4477999993
15.345653,960.2824,903.8217,3,1947,4.8100076,8,4,7.9044366,0.0026306887301808,0.0020376683296434,0.3451192834489004,1.1324604014423305,4,3,25.863773,4.8,34635138.8333,2806617.3095999993
14.248878,967.73834,894.5231,2,2131,6.88186,4,4,6.313937,0.0062834464024695,0.0033648897249116,0.3814388252433743,1.262045669730529,4,3,26.166977,5.62,34656411.1326,2804694.0526
14.8068075,949.59625,897.44684,1,2022,10.311561,5,3,6.300874,0.0005567997000283,-9.019852785292013e-05,0.3106656407411997,1.0048664333754276,1,3,28.113949,4.48,34646779.6155,2798846.0078999996
14.224562,967.69293,889.39294,6,2164,11.568186,6,3,5.03464,-0.0012992577991735,0.0006352833105286,0.2895054564983932,0.9307082285423964,1,3,29.567081,5.27,34661805.6484,2793892.6853
14.195768,966.60956,888.8895,6,2051,2.0502787,1,3,7.783224,0.0002164019632101,-0.0003403977118989,0.2773482969658506,0.8863829599136045,2,3,28.20132,5.68,34662036.892,2796109.0973000005
14.216188,968.20233,889.3621,2,2230,11.56808,6,2,5.0617747,-0.0017322671239857,-0.0009199178512171,0.2931585491516017,0.9436099366454797,1,3,30.32585,5.11,34661901.3663,2793584.7575000003
14.176796,967.2925,888.63617,6,2038,2.0502412,5,4,15.833708,0.0025991135926369,0.0020423137425241,0.3228264845725578,1.049455678294684,2,3,27.824326,6.8,34662270.136,2795900.3977000006
14.913489,943.38324,896.9926,1,1908,2.2493804,4,4,12.388394,0.0010205728485338,0.0010783532416303,0.4684522065010895,1.576860083120943,2,3,28.379192,4.65,34649962.9206,2791882.364
14.535597,987.03925,912.3467,1,2059,3.7047918,3,3,6.5792513,0.003502569715668,0.0011135993752182,0.2321133196034766,0.7218022686154969,4,2,27.190445,5.35,34660537.8044,2813519.6016000006
14.467683,990.9487,913.5225,3,2090,2.2521636,2,4,10.5438,0.0033764327996184,0.0019312314644211,0.238488221369804,0.7446117615714339,1,3,28.22051,4.98,34664800.9867,2812111.8662
14.415689,990.7626,909.60925,2,2093,3.2133088,5,4,6.550117,0.0010508641367521,-2.6876219782136363e-05,0.2240469557070634,0.6679808265494145,4,3,26.796974,5.04,34665818.4079,2810699.7347999997
15.154189,949.859,901.1175,1,1946,3.076341,5,3,6.84401,-0.0009603322006727,-0.0006819323283941,0.3029953048514096,0.9606840689114448,1,2,27.20477,5.66,34639254.9929,2807107.476
14.998264,948.62396,900.6721,2,1952,1.3830124,2,5,12.100712,0.0025394833512592,0.0013135684619524,0.3674694930873317,1.2111248250535454,4,3,26.546574,5.75,34640438.615,2804949.4510999992
14.255338,973.0429,895.0216,6,2096,3.8435218,3,2,9.826706,-0.001920269268344,-0.0006141404331554,0.3860331227889195,1.2768115625119705,4,3,26.355715,4.57,34660107.305700004,2805356.7696
14.4666815,957.3557,895.0811,2,2077,3.4530983,2,3,5.7745323,-6.227484222284373e-05,0.0006487549506715,0.2691670883573945,0.8350764347777903,1,2,28.870102,5.36,34653732.8937,2801524.5145999994
13.935716,994.2285,898.72205,2,2230,2.9629436,7,2,6.550117,-0.001362559349554,3.68411442250276e-05,0.242749860217459,0.755088458036289,3,2,30.635374,4.38,34674625.8418,2801062.9997000005
13.856434,985.84436,890.52795,6,2150,0.0,7,3,8.515653,0.0005567997001181,0.0,0.1908523112429251,0.5252305074483945,2,3,31.116554,5.63,34670210.8038,2796887.7576
13.980398,985.1546,890.1708,6,2127,3.210967,5,3,6.5792513,0.0011757924303135,0.0008922170020783,0.2076890367871655,0.6250327423813549,2,3,33.32505,5.06,34667763.144,2800097.3795
13.962778,978.18665,887.15424,1,2152,4.198721,1,3,8.357814,0.0008972654626419,-0.000178740619235,0.1960606521208572,0.5763457805687734,2,3,34.717926,5.11,34666092.6786,2797535.6395999994
14.133052,969.46185,888.005,6,2115,10.993308,6,3,5.1318483,0.0018562024265857,0.0017427576448758,0.2220150878846827,0.6670152607946681,1,2,27.419874,4.85,34662835.367,2794895.115599999
14.827669,989.12054,913.4873,4,2093,6.5447683,3,3,7.023589,-0.0017114084816028,1.4680606434784034e-14,0.5866234704781453,2.002468884062983,1,4,29.557692,4.91,34661397.7671,2832985.7071
14.628956,973.1168,908.36487,3,2171,4.6273675,3,4,4.813431,0.0046220703360751,0.0022271987684365,0.7126262200705322,2.461416279599801,2,4,29.943914,4.8,34651573.9467,2829856.375
14.91531,992.70905,917.7914,4,2005,22.59554,2,3,6.2433,0.0044944516801837,0.0033164542833527,0.5765807006703507,1.9680689750253304,4,4,31.32688,5.28,34662749.8763,2829296.317500001
14.674398,977.6714,910.28595,2,2158,27.464848,4,3,4.7046757,0.0109767408717942,0.004426865624333,0.6666599753875986,2.297163642355838,2,4,37.0033,4.67,34653002.9205,2827872.1951
14.82756,993.8825,918.4352,2,2184,14.81078,8,3,6.291999,0.0081026942618652,0.0054219806310867,0.8017471994349036,2.7827213675554816,4,4,29.870445,4.44,34660494.1159,2825214.8662
14.749482,977.2286,906.1927,4,2080,15.510448,3,3,5.4355154,-0.0021782403107164,0.0002644904385843,0.6832049953920859,2.3544064988839,1,4,31.843428,5.53,34648943.564500004,2825056.5665000007
15.056182,1001.8368,921.6675,4,2124,32.121605,7,3,4.7376947,0.0028475677671284,0.0037494380059532,0.7457906024047106,2.5805897761185124,1,4,29.98481,4.66,34665460.4088,2826978.8456999995
15.170105,967.75256,902.1842,4,2057,14.776867,1,3,8.213679,0.0044289796796881,0.000805700784346,0.7543136489973502,2.609827825730913,1,4,30.643188,5.15,34645749.0576,2820461.3281999994
15.084319,1005.90717,925.9331,2,2169,7.3872647,5,1,5.908472,-0.0032656295097561,-0.0045388684295275,0.689770852520106,2.3787478071628425,1,4,30.083118,4.9,34666828.9544,2822474.5989999995
14.922303,974.49866,904.9235,2,2076,24.20421,5,4,4.4998097,0.0054430532153298,0.0090455264228033,0.7148973565568297,2.466856592130906,1,4,30.46917,4.78,34648287.3599,2822549.8362000007
15.332644,954.87177,902.51385,4,1972,16.361055,7,3,6.9016204,0.0030623983505912,0.0024582422361537,0.6342878798979364,2.174553532853917,4,2,30.52677,5.66,34640632.394999996,2816584.964400001
14.722346,993.94293,919.7384,4,2077,10.23332,4,3,8.050715,-0.0017335404762619,-0.0005526866951862,0.6385121143787404,2.19114939260837,4,4,28.061916,5.77,34660816.5551,2818605.0123999994
14.748801,959.87317,900.5372,2,2117,11.925748,7,3,4.6824064,-0.0065986534656319,-0.0024649268836264,0.7035396418100877,2.4280699830662664,2,4,29.408308,4.62,34648183.4145,2809568.1577000003
15.090897,949.80865,900.47986,1,1999,5.4398017,1,3,6.1211057,0.0006192368687508,0.0003408370146962,0.5292917782207196,1.791990114682671,1,4,27.30726,4.26,34639046.6223,2804507.727600001
14.456115,963.2191,897.7924,2,2249,10.261763,6,3,5.134065,-0.0010226158467529,0.0022885783254941,0.4780529915287261,1.6099823643382618,1,4,32.27301,4.66,34651482.9677,2805348.1173
14.523954,958.44824,898.8439,4,2083,4.2009754,1,1,6.448069,-0.0028178604207406,-0.0022053318662078,0.3790166895777107,1.251911718104536,1,4,29.525595,4.59,34648774.956,2804939.951199999
14.536706,957.1978,898.9307,2,2106,12.533181,7,3,5.13351,0.0030623983506571,0.0023684046714195,0.7055703956565279,2.436236097379984,1,4,29.089382,4.72,34648268.4325,2804501.4332999997
14.316216,986.1124,897.84686,2,2098,14.522136,1,4,5.007175,0.0032845534320738,0.0018463631261387,0.7038938835002192,2.428123193110519,4,4,30.723045,5.77,34665711.7226,2807419.1970000006
14.216222,976.7647,892.4526,2,2100,17.127062,1,3,4.838631,0.0040848183165088,0.0012982436203172,0.6836879320224388,2.356774857249102,2,4,28.241184,4.58,34663035.4849,2804216.4551
14.249399,968.39484,894.1425,2,2163,10.782859,5,3,6.702681,0.0037152481399315,0.0025924820640631,0.326771795065643,1.0642603545474962,4,4,30.724642,4.81,34657627.5945,2804205.6670999993
14.96457,947.27216,900.4196,2,2023,6.3336253,2,1,6.2326775,-0.0090998394038512,-0.0068822209109516,0.6800054822758739,2.3446727081229897,1,4,26.65878,4.88,34640184.9214,2802267.2553000003
14.560725,956.7353,897.78705,4,2216,5.910218,7,3,6.983418,-0.0019197167983579,-0.0005567996945535,0.7411082241608978,2.5615500923328223,1,4,30.655956,4.54,34649012.5509,2802509.0361
13.884949,985.5655,889.4892,1,2121,22.440983,1,4,7.023697,0.001888550747002,0.002990594616218,0.6962897254671072,2.400569989936486,2,4,31.26722,5.38,34669022.5456,2797624.423699999
14.241406,966.48346,890.5766,2,2101,4.1993866,5,2,5.754922,-0.0011135994002542,0.0008729125352791,0.6627474057014097,2.278431454763659,2,4,27.939436,5.23,34661127.9249,2799697.1523
14.794712,949.0633,895.4549,6,1982,24.976673,1,3,4.600371,-0.0063111559452695,-0.0038835136176109,0.7249798622310448,2.5051245173047008,1,4,29.817978,4.48,34653675.114,2794668.1339
14.852517,948.52954,896.2041,1,1957,20.301477,2,3,5.755764,-0.0091892584408644,-0.0041355230288629,0.7641217006017744,2.646757781059576,1,4,31.355103,5.13,34650153.2896,2795668.4536000006
14.160544,968.70044,888.4006,6,2105,2.0500445,1,5,13.527828,0.0005567997001254,8.972772824583332e-15,0.7266276724273971,2.5104399379723272,1,4,26.23265,5.71,34662513.8073,2794580.907299999
15.044543,957.6667,905.17975,1,1994,6.7221723,4,3,6.477781,-0.0008971808162618,-7.297179737251309e-05,0.6902367312680434,2.3788447260090217,4,4,30.356316,4.88,34633870.8465,2795503.0153
13.819235,985.1847,890.9273,2,2260,26.637892,4,3,7.242086,0.0013919992504523,0.0025175841247401,0.6763813013182314,2.329765349216483,2,4,31.622961,4.61,34671036.4699,2795640.1230999995
14.7697315,951.04266,894.7437,1,1995,13.649684,2,2,7.654607,-0.0042999240264893,-0.003607238079283,0.7013238203180803,2.417920262947636,1,4,28.191635,4.81,34654782.0369,2795358.3705
14.815545,945.3739,897.1867,6,2061,4.2312145,6,2,5.85697,-0.0060623016743058,-0.0042382201440227,0.6538885020759555,2.247768600510808,1,4,26.762154,5.25,34652124.4784,2791863.851399999
15.303632,959.4359,902.9894,1,1935,9.338817,8,2,5.022494,-0.0045461323898926,-0.0010949348926403,0.5246546553179493,1.779521999438771,1,4,33.498123,5.22,34633076.2576,2791789.8937
16.045046,951.8559,896.4184,2,2019,6.544219,3,1,6.285358,-0.0043605400832169,-0.002715826819327,0.6738210018065427,2.3198843845360724,1,4,31.432226,4.82,34634108.6859,2786248.5309999995
14.515792,992.23065,917.2039,3,2094,3.0777473,1,3,5.527184,-6.287857198502173e-05,-0.0003412784109284,0.5485824058757124,1.868033528432079,1,4,29.582415,5.32,34664261.5875,2813486.4891
14.537246,984.47424,909.1103,3,2077,8.419807,2,2,5.3326483,-0.0012393016254948,-0.0013699009538275,0.6216915363075726,2.131279978360797,4,4,28.921637,4.96,34658775.3,2812906.7380999997
14.618368,973.19556,901.3503,2,2143,12.466738,2,3,6.3563957,0.0004038429583641,-0.0008177689259462,0.7194379657037562,2.4849265599161887,3,4,31.307396,5.28,34652288.6714,2810242.179300001
14.352537,965.9488,892.1725,2,2235,8.349654,5,3,5.369512,-0.00163916364801,-0.0005135421868853,0.7165198164349786,2.474546679746779,1,4,30.220095,4.84,34660359.1161,2792025.7046000008
14.591548,958.1463,894.652,2,2194,18.595303,6,3,4.61432,-0.0036498667879642,-0.00487220637532,0.4975794984333757,1.681563315364372,2,4,28.158516,4.9,34657539.1347,2792434.4005999994
14.576413,955.1178,892.9006,1,2062,9.250234,3,4,5.181832,-0.002135001224687,-0.0012470264393009,0.6273751015484825,2.151843117402409,2,4,30.408064,4.61,34656920.0128,2797448.7354000006
14.606605,953.1013,894.9184,2,2122,17.34247,4,3,6.57027,0.0008973441335637,-0.0001604829898657,0.7524862097027717,2.6053660871867144,1,4,31.070312,4.84,34653403.7285,2798919.7148
14.8273535,950.4502,896.6138,1,2031,10.294363,3,3,5.278648,-0.00012412577612,0.0002707190732798,0.4877503923894766,1.645513877810866,1,4,29.537767,4.71,34648706.552,2797296.8981999997
15.040894,999.61694,920.83966,4,2080,0.92740995,7,2,5.192957,-0.0097120662358458,-0.0038975965007736,0.7332163710111868,2.5366309751008966,4,4,31.22886,7.63,34665259.3451,2828116.3384000007
14.467077,957.83813,892.3652,2,2098,3.2106912,5,1,6.5293283,-0.0021650708646064,0.0006139516608285,0.5677973724687181,1.936290893591823,2,4,27.33607,4.99,34657722.8085,2798679.8178000003
14.788185,943.5936,899.00354,3,2055,7.6332083,2,2,7.1455083,-0.0003081270324971,-0.0006008136663378,0.59276903557599,2.026638370713932,1,4,26.495438,5.25,34651620.4863,2788648.830499999
14.141747,978.2425,890.33936,2,2221,21.040268,5,3,5.344543,-0.0014212087769571,0.0018127206198053,0.7190342371361538,2.4834658699586063,4,4,29.767866,4.76,34664396.9195,2802105.8132000007
14.2508335,971.93195,894.7473,2,2129,15.009629,2,3,5.41953,0.002011248267065,0.0015689773622613,0.6862099245927707,2.365451618945861,4,4,26.915976,4.9,34659443.1809,2805028.9903999995
14.37573,963.1268,896.09174,2,2081,16.952864,7,3,5.749542,-0.0015792560985366,0.0018250332569117,0.6700688755820686,2.305934280180459,1,4,28.983881,4.41,34653486.9759,2804338.8193999995
14.846237,978.4447,910.3422,3,2012,4.739083,3,1,5.7037826,-0.0012401485836361,-0.0001718977992558,0.2769056338034902,0.8479424293047264,1,3,25.845074,4.65,34653631.1873,2821123.4168
14.738929,954.7626,894.01556,6,1958,1.0253434,1,4,18.129343,-0.0022583730173441,-0.0017015728172351,0.3352190232121044,1.084443394328431,2,1,29.457897,6.68,34656643.467,2794443.6580999997
14.676456,993.257,919.88904,3,2041,1.3836871,4,4,17.944836,0.0002153380056473,0.0003687001138905,0.3960469825622797,1.3150476910637727,4,4,28.73168,6.6,34661510.9313,2817023.7925000004
14.757505,986.9717,914.9583,4,2112,13.675234,4,1,4.989392,-0.0029511971540263,-0.0017414810476061,0.3054778581329032,0.9872188907248444,4,5,29.824707,7.96,34658366.6752,2828594.1537999995
14.701027,1001.76306,931.1932,3,2096,3.4544952,2,2,6.8006616,-2.6158587627207177e-05,0.0007595992883055,0.354205864598853,1.1634778516875794,1,2,29.319519,5.33,34666357.809,2817104.757200001
14.607688,989.0782,914.6086,3,2073,10.146545,3,1,5.1655946,-0.0047426192579631,-0.0013158066705539,0.2464474031194762,0.7731698711299723,4,5,27.50758,6.34,34660156.5142,2815001.9788000006
14.613739,989.7339,915.46466,3,2048,5.910879,7,4,12.120169,0.0030623983506403,0.0032960706386535,0.4465893821719939,1.4932126373129757,4,5,29.310907,5.47,34660414.0169,2815264.194700001
15.322108,961.29706,901.0599,3,2098,23.517103,5,3,4.753144,0.004440234868276,0.0046141734060934,0.7189925473590518,2.4790324562813684,1,4,31.485502,5.52,34643475.6991,2818679.186899999
14.692974,980.8377,907.14636,2,2094,2.7654185,8,3,6.690823,-0.0023530139321341,-0.0014386752973514,0.7205066528396115,2.49080005110939,3,4,31.94209,5.09,34655248.4096,2813943.7775
14.719503,982.0419,908.7105,2,2205,7.4484224,3,1,5.077291,-0.0132834702706661,-0.011184866277033,0.5759702696184303,1.960441420813413,3,4,29.690615,4.95,34655623.8522,2814892.8641999997
15.31595,958.07764,906.85956,3,2050,23.267076,6,3,5.551165,0.0031253562958243,0.0030710677518534,0.708760685685058,2.446145501357012,1,4,34.07802,4.58,34636158.0173,2814715.5808000006
14.411298,979.57715,904.01483,2,2062,16.093588,1,3,6.211148,0.0021996120636697,0.0013577433670164,0.6016080846491245,2.059266533726356,4,4,28.091166,5.29,34660225.2809,2810025.4343
14.33999,978.5791,901.9922,2,2236,9.822899,6,3,5.348603,0.0010857751775898,0.0010195484934084,0.6902281329464426,2.377158299556465,4,4,29.660336,5.16,34661719.3538,2808846.7980000004
14.622627,961.3314,899.96405,4,2106,20.684896,7,3,5.259009,0.0018582303971285,0.0018212398500622,0.7454180799592063,2.57892261329241,2,4,29.957245,4.67,34649169.326,2808045.887599999
15.243895,971.0239,914.50775,3,2196,26.22076,4,3,6.6634607,0.003561968586948,-0.005366460556571,0.7764812716635439,2.690275671803092,1,4,34.377983,4.9,34630660.6471,2804646.7117999997
14.434288,968.98206,898.27405,2,2211,6.3341084,6,3,5.0884347,-0.0033469038593322,-0.0001493213495836,0.7217234387568295,2.4937382038393943,1,4,31.696194,4.48,34652733.8191,2806812.5392000005
14.251504,967.6136,894.26855,2,2180,20.586605,2,3,4.861613,-0.0006816224184102,-0.002219838038859,0.7966466316522659,2.763390540872832,4,4,28.672697,4.75,34657021.6212,2804258.9845000003
14.013283,994.6927,896.0476,2,2314,8.24143,4,2,7.170928,-0.0034362930059678,-0.0011381200469689,0.4371699077233841,1.4612412162257196,3,4,31.586422,4.93,34671272.1205,2802509.3104999997
14.03524,995.3636,896.4176,2,2291,28.927032,5,3,4.5537066,-0.0082981252363745,-0.0052571734769037,0.7228794911075923,2.4976080065043207,2,4,31.56152,5.16,34671213.738,2802968.386
14.748393,951.192,896.4177,1,2037,19.237238,2,3,5.1169987,-0.0034328959482342,-0.0016296996121584,0.7701232293594771,2.6683058438225875,1,4,33.20334,4.82,34650024.9871,2798042.8932000007
14.311206,963.0477,891.0672,6,2041,8.21716,6,1,5.760725,-0.0019189895425635,-0.0011658444813114,0.6459687985529613,2.218224578403797,1,4,27.890999,5.19,34660036.228,2799070.1303000003
14.931535,944.7572,899.25366,2,2076,26.979753,2,4,6.610804,0.0151005670504247,0.0087809092996144,0.6862873954628846,2.3665553929018213,1,4,26.281712,4.97,34641732.3728,2798631.332800001
14.076062,974.709,888.483,2,2190,11.177903,5,3,6.2125335,0.0006189488242169,-0.0003134904530471,0.7073581737389791,2.442030153776918,2,4,30.870693,5.03,34664556.1347,2799165.3247999996
14.877544,949.3716,896.67444,5,1997,12.018539,1,1,5.003739,-0.0074260788968204,-0.0044106825856621,0.5402320736177457,1.8362724590938289,2,4,27.349636,4.92,34647892.0415,2796810.9448000006
15.076337,946.2362,898.6568,4,1943,14.205988,3,3,4.881326,-0.0012993347821711,0.001332064091326,0.6371807741361969,2.1856652358168063,1,4,27.996017,4.74,34640779.3137,2794215.0262
15.040983,945.92206,898.9618,4,1968,14.318219,5,3,6.3020787,0.0027846223698137,0.0024820831669996,0.6290529755503605,2.154733167865513,1,4,28.399593,5.08,34640692.695,2794692.1347000003
15.369051,960.7195,903.37006,1,1919,6.879535,2,4,6.334578,0.0022889748244377,-8.702902789059501e-05,0.7199442644342735,2.486299559599748,1,4,33.23189,4.77,34632108.0669,2791412.8687999994
14.421324,964.3691,894.31354,3,2161,16.072155,1,3,4.6495185,-0.0032161352811738,-0.002223979819249,0.6639507224374676,2.2854472884126045,2,4,29.109804,5.38,34659200.3687,2790899.9680000003
14.51359,960.43,896.0061,3,2188,3.5869172,6,3,6.036657,0.0011753241860886,0.0037383750727969,0.2303874930303107,0.6877173533280565,2,2,29.786674,5.13,34657763.3782,2790683.7708
15.171146,954.0309,901.43,1,1958,6.128409,1,2,6.500749,0.0016703991003722,4.4851101383009586e-14,0.487473363973476,1.6445376976975912,3,4,27.760965,5.36,34635779.8082,2792394.4185000006
14.939644,941.59076,897.352,3,2096,18.204155,6,3,5.032708,-0.005287968061457,-0.0020677758456472,0.7453510986853025,2.582057659299624,2,4,26.18207,4.3,34649428.6894,2789791.4426000006
15.141952,968.48535,911.3025,2,2058,2.7802885,7,2,5.5832634,-0.0026598213024508,-0.00334079806736,0.6384178664975881,2.1933972957524785,4,4,36.55863,4.6,34630079.6893,2797604.4101
15.291379,963.9725,907.18555,4,1967,18.693237,8,3,5.8630333,0.004423070484772,0.0020796651374638,0.6539104806062008,2.248887856676111,1,4,35.980026,5.67,34629580.3054,2792584.0013999995
15.366277,963.3036,905.8345,3,1958,8.596254,5,1,6.1014957,-0.0071759975690769,-0.0032749368084716,0.7083653198547903,2.443148891552151,1,4,34.95721,5.13,34630067.6099,2791848.7240999993
15.165425,951.3699,900.28644,2,1997,8.825637,3,3,6.505041,-0.0018869792005569,-0.0029187477761162,0.6917240077644714,2.385633168671785,3,4,29.384764,4.68,34637150.121,2792344.4023
15.302694,945.7711,897.1481,5,1993,10.503482,5,2,5.217946,-0.003062398350681,-0.0011435932384346,0.7022579007282852,2.4256183108889524,1,4,30.66097,4.72,34640472.7582,2790756.8936
14.292571,963.7674,889.8866,1,2095,13.841157,1,2,5.3995323,-0.0070236288676774,-0.0028544672406112,0.7025837876111728,2.423626277806016,2,4,29.138828,4.69,34661012.2701,2797015.9125999995
15.367434,1007.60144,923.0233,4,2004,2.119741,2,4,11.464344,0.006837968639664,0.0013446638360424,0.6322126430467284,2.171040553751182,1,4,28.712187,8.64,34668587.1815,2825642.0184000004
15.292515,963.012,901.1869,4,2123,9.828135,2,1,5.7846336,-0.004833502974629,-0.001707715805776,0.5020275437049474,1.6968908740557918,1,4,30.931679,6.51,34643823.7268,2819260.0779
14.877982,976.0883,909.1726,3,2000,11.274792,2,3,5.789762,-0.0022390847160818,0.0002922939402736,0.3473557854694159,1.1387332318283476,1,4,29.402851,5.54,34653277.7603,2819364.843800001
15.331367,953.0331,900.47705,3,1998,16.876623,4,3,5.3552594,0.0044644118407074,0.0032932283582719,0.4129999814301986,1.37448645392732,2,2,28.300953,6.91,34643769.0105,2815216.429199999
14.550581,963.4111,899.5679,4,2122,12.922483,7,1,4.907114,-0.0059778936360408,-0.002929665202633,0.5252171544949541,1.781146592561449,1,2,28.220728,5.12,34650098.8047,2807305.6404
14.35328,962.85114,895.4361,2,2183,4.946589,6,2,5.9443707,0.0022943760828815,0.0016982802206877,0.4834646754622255,1.6336676178237397,1,4,31.5692,4.83,34654232.2229,2803937.3735000007
14.36199,982.00354,903.8548,2,2090,1.383245,2,4,7.7305436,-0.0017330643156097,-0.0017330633517471,0.3137325484072235,1.015904773247048,4,4,26.178267,5.25,34663741.487900004,2809319.5297
14.369133,982.808,904.5469,2,2096,2.7649074,4,3,8.594154,0.001301631581429,0.0006884973954785,0.4158143639214465,1.3808921923958917,4,4,25.844395,5.0,34663867.2788,2809532.0285
14.641978,951.14703,899.6513,4,2049,7.1456437,5,3,5.790794,-0.0011135994002721,-5.39072980756547e-14,0.4171315434408369,1.3904017867289744,2,4,25.478266,5.05,34645657.457100004,2803216.7530000005
14.334078,962.2824,891.57153,6,2021,1.8543341,7,3,10.471384,-0.0021353053609321,-0.0011135993002182,0.3358853083457542,1.09839457988695,1,1,27.274693,8.56,34659386.9096,2799497.460000001
13.914238,977.764,884.791,6,2123,5.4358487,1,4,6.793789,0.0033717686489687,0.0011069706382755,0.4091323959096962,1.3633636163522045,1,4,27.733952,5.36,34666336.9427,2793760.3200000003
14.990637,945.02185,899.2301,4,2021,16.360703,7,3,5.5744734,0.0030016663726181,0.0009109275924843,0.4840050746904724,1.6398903288407995,1,4,30.449865,5.46,34640991.2861,2796082.8829999994
14.288907,978.63684,896.6651,2,2108,16.112911,6,3,5.061174,0.0030966780959507,0.0030110186517967,0.4467775288887293,1.4984410995194208,2,5,28.477886,4.92,34663207.0364,2806737.3072999995
14.241791,982.04456,892.74066,6,2090,2.0516784,5,4,6.9258246,0.0001249259706804,0.0006817256207969,0.1710724812201076,0.4587234792930822,4,5,30.45779,5.12,34664799.9956,2805336.4954000004
14.555469,954.1935,900.16895,2,2206,13.695075,3,2,5.0884347,-0.0030285440237643,-0.0044950775243071,0.4505413438457237,1.51078717581876,2,5,29.697626,5.09,34646642.5129,2804872.9988
14.308261,998.27026,904.6519,2,2156,0.0,7,3,5.288386,-0.0030409366675059,0.0,0.4161980671590999,1.3873064687393393,2,5,30.061607,5.39,34670072.6316,2808001.5604999997
14.259211,967.425,894.4,2,2178,5.6404805,7,3,10.530495,0.0017952248546224,0.0014289978775431,0.4570055325558154,1.53169751126734,4,5,26.959198,5.21,34656779.4581,2804283.8698999994
14.818573,946.4332,899.5455,2,2126,7.203832,5,3,5.3812137,0.0019196622037441,0.0014278814655784,0.3772203264858202,1.2475873187991442,1,5,25.964619,4.88,34642975.6286,2802218.3233000003
14.925686,944.9254,899.3762,2,2173,6.304613,6,3,6.6605105,0.0008675755947055,0.0014158933456101,0.1948494935693146,0.5901393842680333,1,5,25.679552,5.04,34641646.6058,2799009.1689999998
13.951376,975.4208,885.07294,6,2154,4.738643,3,2,6.489946,-0.0101778079105258,-0.0043766589821495,0.1687748160327517,0.4925104685176903,1,4,28.454575,5.67,34665205.5451,2794545.6181000005
14.702193,952.68665,896.04785,2,2071,6.720744,6,3,6.05647,-0.0019794299878297,-0.0005349532200249,0.3246243240459643,1.056739909732366,2,5,26.155287,5.26,34655570.6431,2792271.7289000005
14.249643,969.4876,891.3765,3,2323,7.37059,5,3,6.295176,-0.0001233471535869,-0.0004535454773603,0.4167139599863588,1.3922825694825849,2,5,35.742496,5.12,34662217.8671,2789705.907299999
14.678051,995.0442,922.3518,3,2044,2.1194272,8,4,8.024437,-0.0001261359195426,0.0005271981395141,0.2054206792839888,0.6179437294530367,1,1,30.321508,6.22,34662644.8213,2817193.9944
